gap_id,calendar_year,day_of_week,previous_bar_timestamp,next_bar_timestamp,elapsed_hours,missing_h1_slots,previous_source_file,next_source_file,original_evidence_status,original_policy_classification,original_fail_closed_required,structural_signature_sha256,requested_primary_evidence_classes,submitted_package_ids,missing_evidence_fields,intake_status
GQ0360,2021,Tuesday,2021-05-25T23:00:00,2021-05-26T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0361,2021,Wednesday,2021-05-26T23:00:00,2021-05-27T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0362,2021,Thursday,2021-05-27T23:00:00,2021-05-28T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0364,2021,Monday,2021-05-31T19:00:00,2021-06-01T01:00:00,6.0,5,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,8919b66f0a00d54fafc960616a1ee3cbd08115bc5b74f82868224b00684803dc,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0365,2021,Tuesday,2021-06-01T23:00:00,2021-06-02T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0366,2021,Wednesday,2021-06-02T23:00:00,2021-06-03T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0367,2021,Thursday,2021-06-03T23:00:00,2021-06-04T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0369,2021,Monday,2021-06-07T23:00:00,2021-06-08T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0370,2021,Tuesday,2021-06-08T23:00:00,2021-06-09T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0371,2021,Wednesday,2021-06-09T23:00:00,2021-06-10T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0372,2021,Thursday,2021-06-10T23:00:00,2021-06-11T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0374,2021,Monday,2021-06-14T23:00:00,2021-06-15T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0375,2021,Tuesday,2021-06-15T23:00:00,2021-06-16T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0376,2021,Wednesday,2021-06-16T23:00:00,2021-06-17T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0377,2021,Thursday,2021-06-17T23:00:00,2021-06-18T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0379,2021,Monday,2021-06-21T23:00:00,2021-06-22T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0380,2021,Tuesday,2021-06-22T23:00:00,2021-06-23T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0381,2021,Wednesday,2021-06-23T23:00:00,2021-06-24T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0382,2021,Thursday,2021-06-24T23:00:00,2021-06-25T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0384,2021,Monday,2021-06-28T23:00:00,2021-06-29T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0385,2021,Tuesday,2021-06-29T23:00:00,2021-06-30T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0386,2021,Wednesday,2021-06-30T23:00:00,2021-07-01T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0387,2021,Thursday,2021-07-01T23:00:00,2021-07-02T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0389,2021,Monday,2021-07-05T19:00:00,2021-07-06T01:00:00,6.0,5,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,8919b66f0a00d54fafc960616a1ee3cbd08115bc5b74f82868224b00684803dc,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0390,2021,Tuesday,2021-07-06T23:00:00,2021-07-07T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0391,2021,Wednesday,2021-07-07T23:00:00,2021-07-08T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0392,2021,Thursday,2021-07-08T23:00:00,2021-07-09T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0394,2021,Monday,2021-07-12T23:00:00,2021-07-13T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0395,2021,Tuesday,2021-07-13T23:00:00,2021-07-14T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0396,2021,Wednesday,2021-07-14T23:00:00,2021-07-15T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0397,2021,Thursday,2021-07-15T23:00:00,2021-07-16T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,584d3ff35576855898e412d9fb2a6f3aa8735a4cdef39a6dfff4762a633923e7,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0399,2021,Monday,2021-07-19T23:00:00,2021-07-20T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,41788d072da2c7f0c6a4fb42ce01c1e8254d697e778164fc83dce052f65c50a5,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0400,2021,Tuesday,2021-07-20T23:00:00,2021-07-21T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,53280efdf6bc9f719693aff8ee0cd9e5953a29cee58ee2a97648ba481f9b3c4f,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
GQ0401,2021,Wednesday,2021-07-21T23:00:00,2021-07-22T01:00:00,2.0,1,GOLD#_H1_202101040100_202112311800.csv,GOLD#_H1_202101040100_202112311800.csv,UNVERIFIED,UNVERIFIED_GAP,true,d76217406ee93f5010b97cbcf9ca99649b2aceef5b7bcb42cf8209c7ba6ec3d6,BROKER_SERVER_SESSION_SCHEDULE|SAME_BROKER_SERVER_LOWER_TIMEFRAME_OR_TICK_EXPORT|INDEPENDENT_SAME_BROKER_SERVER_H1_EXPORT|OFFICIAL_MARKET_OR_BROKER_HOLIDAY_NOTICE,,evidence_package_id|evidence_type|evidence_role_PRIMARY|source_organization|broker|server|symbol|time_basis|timezone_or_unknown|effective_start|effective_end|captured_at|artifact_path|artifact_sha256|source_metadata|validation_status,NO_EVIDENCE_SUBMITTED
