===== C:\Users\tomah\AppData\Roaming\MetaQuotes\Terminal\BB16F565FAAA6B23A20C26C49416FF05\logs\20260621.log =====
GG	0	20:56:12.115	Network	'168886591': trading has been enabled - hedging mode
CQ	0	20:56:12.711	Tester	automatical testing started
GD	0	20:56:13.217	Trades	use MetaTrader VPS Hosting Service to speed up the execution: 3.99 ms via 'VPS London Red 08' instead of 193.31 ms
FD	0	20:56:21.227	Tester	last test passed with result "successfully finished" in 0:00:06.584
QD	0	20:56:21.390	Experts	expert TrailingSL_Manager (EURUSD#,H1) removed
QS	0	20:56:23.901	Terminal	exit with code 0
GR	0	20:56:23.904	Network	'168886591': disconnected from XMGlobal-MT5 2
PN	0	20:56:24.004	Terminal	stopped with 0
NM	0	20:56:24.009	Terminal	shutdown with 0
JK	0	20:56:55.076	Startup	successfully initialized from start config "G:\AiServer\Codex\ForexAiTrade\research\runs\run_20260621_205032\EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train\generated_tester.ini"
LQ	0	20:56:55.132	Terminal	XM Global MT5 x64 build 5833 started for XM Global Limited
HI	0	20:56:55.132	Terminal	Windows 11 build 26300, 12 x Intel Core i7-10750H  @ 2.60GHz, AVX2, 10 / 31 Gb memory, 4 / 382 Gb disk, UAC, GMT+7
JM	0	20:56:55.132	Terminal	C:\Users\tomah\AppData\Roaming\MetaQuotes\Terminal\BB16F565FAAA6B23A20C26C49416FF05
CK	0	20:56:55.132	Terminal	launched with G:\AiServer\Codex\ForexAiTrade\research\runs\run_20260621_205032\EURUSD_H1_EXIT_TRAILING_TIGHTER_10000_train\generated_tester.ini
OL	0	20:56:59.472	Experts	expert TrailingSL_Manager (EURUSD#,H1) loaded successfully
IH	0	20:57:00.414	Network	'168886591': authorized on XMGlobal-MT5 2 through Access Server SG (ping: 193.31 ms, build 5660)
GJ	0	20:57:00.414	Network	'168886591': previous successful authorization performed from 171.4.229.144 on 2026.06.21 16:56:10
KH	0	20:57:01.362	Network	'168886591': terminal synchronized with XM Global Limited: 0 positions, 0 orders, 1572 symbols, 0 spreads
JJ	0	20:57:01.362	Network	'168886591': trading has been enabled - hedging mode
FD	0	20:57:01.995	Tester	automatical testing started
DO	0	20:57:02.615	Trades	use MetaTrader VPS Hosting Service to speed up the execution: 3.99 ms via 'VPS London Red 08' instead of 193.31 ms
NQ	0	20:57:43.755	Tester	last test passed with result "successfully finished" in 0:00:39.817
DI	0	20:57:43.916	Experts	expert TrailingSL_Manager (EURUSD#,H1) removed
RL	0	20:57:46.269	Terminal	exit with code 0
